Contract_ID,Lessee_ID,Owner_ID,WH_ID,Start_date,End_date,NumSkids,StorPref,TotPrice,Deposit,Status
36744,16607,38258,277,2/24/2018,11/28/2018,89,cooler,16210.19,1621.019,Accepted
36745,30210,1525,18,2/25/2018,2/28/2018,120,dry,164.75,16.475,Pending
36746,32117,8431,45,4/22/2018,12/11/2018,111,cooler,12516.27,1251.627,Terminated
36747,2562,1749,216,12/12/2018,12/16/2018,99,climate_controlled,260.38,26.038,Terminated
36748,6216,21487,339,2/23/2018,6/12/2018,103,cooler,1240.2,124.02,Active
36749,7433,19336,333,2/21/2018,9/16/2018,70,dry,3811.07,381.107,Pending
36750,11907,29235,296,12/6/2018,12/12/2018,101,cooler,251.83,25.183,Declined
36751,36318,27281,311,7/2/2018,10/27/2018,63,dry,3218.2,321.82,Accepted
36752,38148,33355,43,8/20/2018,12/11/2018,89,dry,4390.91,439.091,Accepted
36753,274,25742,130,6/29/2018,9/5/2018,97,dry,3469.68,346.968,Accepted
36754,39890,19138,151,2/14/2018,4/19/2018,113,climate_controlled,3157.51,315.751,Declined
36755,12587,21102,267,10/17/2018,12/26/2018,86,climate_controlled,3705.02,370.502,Terminated
36756,10858,4431,322,3/23/2018,5/17/2018,128,climate_controlled,3406.97,340.697,Terminated
36757,28678,23988,109,11/26/2018,12/29/2018,82,climate_controlled,1138.74,113.874,Accepted
36758,24728,19357,141,9/20/2018,12/4/2018,130,climate_controlled,7693.15,769.315,Declined
36759,32649,35610,368,2/15/2018,12/26/2018,54,climate_controlled,2051.44,205.144,Active
36760,32339,5920,360,9/26/2018,10/7/2018,90,climate_controlled,598.88,59.888,Declined
36761,33567,931,340,3/24/2018,4/18/2018,103,climate_controlled,1557.7,155.77,Accepted
36762,39932,36491,88,2/13/2018,11/14/2018,79,frozen,16168.67,1616.867,Declined
36763,29126,2525,226,8/31/2018,11/20/2018,135,dry,3796.39,379.639,Active
36764,36581,28092,163,11/12/2018,12/14/2018,90,climate_controlled,1105.92,110.592,Pending
36765,29373,23830,245,5/1/2018,10/5/2018,83,dry,5141,514.1,Declined
36766,18645,33115,178,4/23/2018,6/13/2018,84,dry,2501.39,250.139,Active
36767,19965,27963,105,2/27/2018,8/4/2018,126,climate_controlled,3665.25,366.525,Terminated
36768,2736,1484,188,4/17/2018,4/25/2018,91,frozen,160.84,16.084,Declined
36769,8694,17658,376,2/20/2018,12/26/2018,65,climate_controlled,10565.26,1056.526,Active
36770,12133,27952,279,2/11/2018,7/4/2018,37,climate_controlled,3200.69,320.069,Active
36771,1130,21530,8,9/24/2018,11/11/2018,150,dry,3787.4,378.74,Declined
36772,19908,4854,162,5/5/2018,5/21/2018,87,dry,336.83,33.683,Terminated
36773,19299,24368,280,3/7/2018,5/28/2018,75,climate_controlled,2911.56,291.156,Active
36774,24538,20342,363,11/18/2018,12/7/2018,100,climate_controlled,1499.18,149.918,Active
36775,16989,36026,60,5/22/2018,8/13/2018,124,climate_controlled,4060.41,406.041,Accepted
36776,25898,38892,118,11/24/2018,12/17/2018,128,dry,712.37,71.237,Pending
36777,34062,20449,326,10/30/2018,11/1/2018,106,climate_controlled,94.79,9.479,Accepted
36778,10080,27113,62,4/2/2018,12/26/2018,80,dry,14097.53,1409.753,Pending
36779,2833,11660,271,4/20/2018,12/11/2018,64,dry,9889.32,988.932,Active
36780,30817,25843,329,8/16/2018,11/24/2018,113,climate_controlled,2972.05,297.205,Declined
36781,21264,29058,374,11/4/2018,11/12/2018,54,climate_controlled,145.44,14.544,Declined
36782,30574,29023,349,6/5/2018,6/17/2018,73,climate_controlled,437.76,43.776,Pending
36783,31062,21042,72,5/19/2018,7/16/2018,145,cooler,4246.93,424.693,Declined
36784,1786,7883,259,5/17/2018,5/21/2018,136,dry,214.62,21.462,Terminated
36785,38916,30217,76,9/3/2018,10/5/2018,132,climate_controlled,1577.58,157.758,Pending
36786,11878,22473,321,5/19/2018,10/15/2018,120,cooler,12226.98,1222.698,Accepted
36787,11717,29110,236,6/4/2018,6/7/2018,100,dry,101,10.1,Accepted
36788,18175,1666,140,10/9/2018,11/25/2018,98,climate_controlled,944.92,94.492,Terminated
36789,38886,24368,217,3/15/2018,4/11/2018,120,cooler,1789.55,178.955,Terminated
36790,34775,13751,208,3/2/2018,8/1/2018,50,climate_controlled,3598.03,359.803,Accepted
36791,1142,33115,178,11/8/2018,12/28/2018,94,dry,2744.28,274.428,Terminated
36792,8172,10853,80,10/11/2018,11/20/2018,66,climate_controlled,930.44,93.044,Terminated
36793,29151,36491,153,5/3/2018,8/21/2018,129,climate_controlled,3732.16,373.216,Active
36794,11079,26240,125,10/21/2018,12/4/2018,104,climate_controlled,1853.47,185.347,Active
36795,1483,288,9,3/15/2018,7/3/2018,96,climate_controlled,5277.11,527.711,Terminated
36796,19227,32338,144,6/17/2018,7/13/2018,74,climate_controlled,890.63,89.063,Active
36797,13396,39809,303,12/10/2018,12/22/2018,129,dry,570,57,Active
36798,38548,30108,284,7/4/2018,9/20/2018,132,climate_controlled,7853.17,785.317,Active
36799,30344,12711,101,11/24/2018,11/27/2018,73,climate_controlled,172.8,17.28,Accepted
36800,19275,6257,359,10/16/2018,11/3/2018,86,dry,1140.01,114.001,Active
36801,26730,37401,205,3/16/2018,6/26/2018,119,climate_controlled,5044.09,504.409,Declined
36802,36559,30411,129,10/9/2018,10/30/2018,83,dry,577.63,57.763,Terminated
36803,39801,1525,154,8/13/2018,9/28/2018,72,dry,1202.12,120.212,Accepted
36804,6854,21102,267,4/9/2018,8/15/2018,74,climate_controlled,5829.56,582.956,Terminated
36805,14151,13457,352,3/9/2018,8/19/2018,139,dry,9534.56,953.456,Accepted
36806,5675,39939,230,10/10/2018,10/28/2018,125,dry,1361.1,136.11,Terminated
36807,6179,35040,165,10/1/2018,12/23/2018,52,climate_controlled,2270.33,227.033,Active
36808,38563,23084,97,12/6/2018,12/31/2018,89,climate_controlled,772.47,77.247,Pending
36809,2139,13603,106,11/11/2018,12/20/2018,85,climate_controlled,1220.65,122.065,Declined
36810,4884,574,38,6/11/2018,10/8/2018,126,frozen,5126.72,512.672,Accepted
36811,31322,32760,237,8/24/2018,12/25/2018,80,climate_controlled,7246.55,724.655,Declined
36812,19845,3991,344,2/15/2018,10/23/2018,107,dry,5769.21,576.921,Pending
36813,15890,528,266,2/9/2018,11/10/2018,119,climate_controlled,10977.06,1097.706,Pending
36814,20375,16884,338,6/11/2018,8/13/2018,105,climate_controlled,1774.63,177.463,Active
36815,21427,19138,54,11/15/2018,12/29/2018,118,climate_controlled,2376.09,237.609,Declined
36816,7335,28092,24,10/14/2018,10/21/2018,115,climate_controlled,127.04,12.704,Declined
36817,37994,15914,221,3/28/2018,5/26/2018,131,dry,3618.44,361.844,Pending
36818,17686,16042,224,7/12/2018,7/18/2018,112,frozen,222.7,22.27,Active
36819,28011,8748,56,5/3/2018,8/12/2018,144,cooler,4743.34,474.334,Pending
36820,12414,18214,131,1/13/2018,3/7/2018,85,dry,1279.67,127.967,Terminated
36821,5002,17744,348,12/12/2018,12/26/2018,130,dry,1053.11,105.311,Pending
36822,12472,13880,64,5/6/2018,8/22/2018,149,climate_controlled,5840.73,584.073,Declined
36823,37282,27108,146,1/11/2018,10/15/2018,109,climate_controlled,11276.47,1127.647,Accepted
36824,15122,27113,62,5/25/2018,11/21/2018,119,dry,14084.38,1408.438,Active
36825,8525,32345,199,4/27/2018,6/28/2018,66,climate_controlled,1334.55,133.455,Terminated
36826,39156,15976,155,11/27/2018,12/17/2018,87,climate_controlled,118.99,11.899,Terminated
36827,18934,14126,306,12/25/2018,12/29/2018,155,dry,218.51,21.851,Declined
36828,20404,10095,122,9/10/2018,10/25/2018,135,dry,4250.17,425.017,Accepted
36829,35080,5920,185,9/4/2018,9/6/2018,108,cooler,170.43,17.043,Accepted
36830,36797,17630,257,5/7/2018,9/7/2018,84,dry,5924.06,592.406,Accepted
36831,23102,13658,285,5/9/2018,9/21/2018,73,dry,4924.8,492.48,Terminated
36832,38296,11384,248,1/20/2018,2/11/2018,57,cooler,824.55,82.455,Declined
36833,706,288,35,8/30/2018,11/7/2018,114,cooler,1613.72,161.372,Active
36834,10631,14126,306,9/24/2018,11/8/2018,120,dry,1903.17,190.317,Active
36835,13921,28280,261,4/9/2018,4/16/2018,69,dry,165.15,16.515,Active
36836,33604,26171,275,3/21/2018,10/2/2018,64,climate_controlled,6039.64,603.964,Accepted
36837,11618,5909,179,3/9/2018,11/4/2018,114,climate_controlled,4461.55,446.155,Pending
36838,28857,36491,193,4/14/2018,7/5/2018,102,dry,2199.85,219.985,Declined
36839,38952,33546,282,7/22/2018,11/18/2018,72,frozen,3560.53,356.053,Declined
36840,2122,34694,82,4/7/2018,6/10/2018,114,cooler,3070.32,307.032,Active
36841,4799,12711,206,11/29/2018,12/25/2018,178,dry,2312.73,231.273,Pending
36842,9376,288,9,6/6/2018,7/17/2018,132,climate_controlled,2704.52,270.452,Accepted
36843,24473,21530,8,6/29/2018,8/2/2018,67,dry,1198.29,119.829,Terminated
36844,2023,34694,82,6/28/2018,12/21/2018,73,cooler,5406.72,540.672,Declined
36845,15899,33546,282,11/5/2018,12/24/2018,128,frozen,2606.4,260.64,Terminated
36846,19172,7541,298,10/5/2018,11/28/2018,84,climate_controlled,2743.97,274.397,Active
36847,11024,1750,268,2/19/2018,11/23/2018,85,climate_controlled,4706.42,470.642,Accepted
36848,30839,11644,328,8/7/2018,12/14/2018,88,dry,6867.18,686.718,Terminated
36849,27238,72,302,10/31/2018,12/18/2018,95,dry,1751.04,175.104,Accepted
36850,1894,14141,254,11/20/2018,11/22/2018,113,climate_controlled,68.95,6.895,Active
36851,38776,288,135,10/22/2018,12/12/2018,105,cooler,3183.07,318.307,Active
36852,18849,1666,140,11/30/2018,12/8/2018,90,climate_controlled,147.71,14.771,Accepted
36853,34983,9382,243,3/21/2018,7/8/2018,95,climate_controlled,3867.38,386.738,Declined
36854,13741,33546,282,7/26/2018,11/30/2018,130,frozen,6860.92,686.092,Declined
36855,24979,22568,96,10/12/2018,10/26/2018,84,dry,197.95,19.795,Declined
36856,34021,288,9,5/24/2018,6/4/2018,94,climate_controlled,516.72,51.672,Declined
36857,39138,17298,12,11/29/2018,12/24/2018,125,climate_controlled,2334.25,233.425,Terminated
36858,20631,1484,188,5/12/2018,5/27/2018,93,frozen,308.2,30.82,Active
36859,5868,33355,43,4/22/2018,9/5/2018,90,dry,5344.02,534.402,Accepted
36860,22765,21036,42,2/12/2018,4/2/2018,155,climate_controlled,3675.56,367.556,Declined
36861,24165,5909,179,6/14/2018,10/18/2018,81,climate_controlled,1664.28,166.428,Accepted
36862,30585,29057,343,12/9/2018,12/24/2018,110,climate_controlled,867.95,86.795,Pending
36863,8173,12667,366,2/4/2018,7/5/2018,92,climate_controlled,4603.77,460.377,Active
36864,27566,19357,141,11/16/2018,12/13/2018,137,climate_controlled,2918.66,291.866,Pending
36865,28361,11880,87,4/29/2018,7/1/2018,104,dry,2860.62,286.062,Active
36866,23292,29057,235,9/2/2018,9/26/2018,108,climate_controlled,627.19,62.719,Declined
36867,23195,15365,160,5/5/2018,9/7/2018,72,cooler,3171.95,317.195,Accepted
36868,7452,22184,375,6/30/2018,10/25/2018,72,climate_controlled,3323.44,332.344,Declined
36869,22080,174,108,3/12/2018,8/2/2018,58,climate_controlled,3054.01,305.401,Accepted
36870,18933,36950,378,7/12/2018,12/24/2018,87,climate_controlled,7400.1,740.01,Accepted
36871,27677,29235,296,12/24/2018,12/29/2018,44,cooler,91.42,9.142,Pending
36872,10515,14557,308,9/12/2018,10/4/2018,69,climate_controlled,758.58,75.858,Accepted
36873,23986,12393,358,12/27/2018,12/31/2018,85,climate_controlled,143.08,14.308,Active
36874,37621,16327,112,8/4/2018,12/18/2018,124,climate_controlled,8870.93,887.093,Terminated
36875,8950,72,152,8/11/2018,8/18/2018,100,climate_controlled,423.45,42.345,Declined
36876,8415,32214,361,1/17/2018,2/16/2018,107,dry,1114.44,111.444,Pending
36877,33944,39939,230,12/9/2018,12/23/2018,124,dry,1050.16,105.016,Pending
36878,39819,16884,297,7/15/2018,10/23/2018,118,climate_controlled,5089.84,508.984,Declined
36879,11773,29271,75,4/4/2018,10/24/2018,64,climate_controlled,2870.34,287.034,Active
36880,23247,11880,276,8/30/2018,12/5/2018,84,climate_controlled,5357.59,535.759,Accepted
36881,1252,7883,367,10/2/2018,11/8/2018,34,climate_controlled,536.01,53.601,Declined
36882,9521,3991,344,3/25/2018,5/27/2018,168,dry,2282.66,228.266,Accepted
36883,6028,36491,193,8/13/2018,8/25/2018,12,dry,37.87,3.787,Declined
36884,4014,17744,222,9/5/2018,10/16/2018,59,dry,1590.58,159.058,Terminated
36885,10808,13457,65,5/30/2018,8/4/2018,108,cooler,2887.13,288.713,Active
36886,7520,38424,78,10/7/2018,11/4/2018,91,climate_controlled,1058.85,105.885,Terminated
36887,6231,25456,184,11/24/2018,12/4/2018,90,climate_controlled,553.91,55.391,Accepted
36888,27544,11638,84,9/11/2018,9/13/2018,97,dry,71.43,7.143,Pending
36889,24615,36466,362,6/18/2018,12/18/2018,154,dry,3706.13,370.613,Pending
36890,33930,21705,28,2/21/2018,5/25/2018,106,dry,3007.64,300.764,Accepted
36891,32206,20231,324,2/6/2018,11/18/2018,77,climate_controlled,6349.02,634.902,Accepted
36892,35638,24368,217,11/8/2018,12/25/2018,72,cooler,1869.08,186.908,Declined
36893,38293,19357,141,7/9/2018,7/16/2018,117,climate_controlled,646.22,64.622,Terminated
36894,33919,30108,284,1/1/2018,7/23/2018,131,climate_controlled,20283.54,2028.354,Active
36895,874,7541,313,5/25/2018,10/19/2018,48,climate_controlled,1855.82,185.582,Terminated
36896,39045,28413,183,1/18/2018,5/8/2018,49,climate_controlled,1531.06,153.106,Active
36897,28055,32759,181,11/8/2018,12/12/2018,104,dry,1078.82,107.882,Terminated
36898,34021,23431,90,1/17/2018,9/12/2018,74,dry,1204.37,120.437,Accepted
36899,32379,19138,238,12/17/2018,12/18/2018,102,climate_controlled,40.78,4.078,Pending
36900,20405,25923,89,10/22/2018,11/12/2018,122,climate_controlled,336.92,33.692,Terminated
36901,31362,25843,329,5/24/2018,11/23/2018,106,climate_controlled,5101.94,510.194,Accepted
36902,30785,3223,301,6/9/2018,8/6/2018,160,climate_controlled,3270.63,327.063,Active
36903,32008,15365,341,8/1/2018,11/24/2018,98,climate_controlled,6817.58,681.758,Active
36904,18675,2525,226,2/14/2018,7/28/2018,138,dry,7857.33,785.733,Active
36905,2959,16884,338,2/4/2018,11/12/2018,130,climate_controlled,9800.05,980.005,Pending
36906,10933,22473,321,9/27/2018,12/28/2018,108,cooler,6794.59,679.459,Pending
36907,17396,4443,98,4/27/2018,8/18/2018,48,climate_controlled,3081.43,308.143,Accepted
36908,38122,24368,280,1/3/2018,7/26/2018,158,climate_controlled,15259.42,1525.942,Pending
36909,30955,35040,48,1/26/2018,4/14/2018,118,climate_controlled,3824.83,382.483,Accepted
36910,25907,34694,82,8/5/2018,8/17/2018,111,cooler,560.53,56.053,Terminated
36911,5026,17618,323,4/6/2018,11/11/2018,141,climate_controlled,7634.3,763.43,Active
36912,4099,34342,92,8/16/2018,11/7/2018,104,climate_controlled,6811,681.1,Active
36913,5095,21451,34,3/6/2018,3/20/2018,38,climate_controlled,209.88,20.988,Pending
36914,24782,38892,118,7/5/2018,11/13/2018,65,dry,2060.4,206.04,Accepted
36915,6034,28327,315,1/29/2018,4/29/2018,93,cooler,4402.85,440.285,Declined
36916,15621,26444,252,5/20/2018,11/27/2018,154,climate_controlled,8509.91,850.991,Active
36917,31219,3147,70,7/11/2018,9/2/2018,85,dry,1184.88,118.488,Terminated
36918,2601,17298,12,11/1/2018,12/4/2018,156,climate_controlled,3845.34,384.534,Accepted
36919,19968,25138,86,2/11/2018,3/23/2018,117,frozen,812.4,81.24,Accepted
36920,33265,23988,138,9/7/2018,11/17/2018,67,dry,975.9,97.59,Pending
36921,334,31764,37,12/22/2018,12/23/2018,126,dry,82.85,8.285,Accepted
36922,6525,17744,348,12/1/2018,12/13/2018,111,dry,770.74,77.074,Active
36923,30080,23666,305,11/30/2018,12/6/2018,91,climate_controlled,152.22,15.222,Active
36924,39083,23988,138,2/3/2018,6/4/2018,115,dry,2854.67,285.467,Active
36925,20980,36026,60,3/8/2018,9/29/2018,72,climate_controlled,5823.12,582.312,Accepted
36926,25587,10857,187,10/13/2018,12/8/2018,61,climate_controlled,1347.68,134.768,Pending
36927,19751,16330,123,10/22/2018,12/11/2018,60,dry,1230.9,123.09,Active
36928,35220,31764,215,7/29/2018,9/25/2018,100,dry,2349.24,234.924,Active
36929,32927,23431,90,4/9/2018,6/3/2018,38,dry,142.92,14.292,Pending
36930,18802,5909,179,9/12/2018,10/31/2018,42,climate_controlled,335.59,33.559,Declined
36931,24977,15174,218,8/11/2018,8/16/2018,100,dry,273.53,27.353,Active
36932,24126,26240,264,7/22/2018,10/31/2018,96,climate_controlled,5100.36,510.036,Pending
36933,37085,40130,3,7/28/2018,10/19/2018,71,dry,1952.92,195.292,Active
36934,2857,3390,30,5/4/2018,7/23/2018,67,climate_controlled,2171.02,217.102,Active
36935,5138,7883,115,9/26/2018,12/1/2018,72,dry,1574.8,157.48,Active
36936,1848,25194,355,10/16/2018,12/6/2018,115,climate_controlled,4627.73,462.773,Accepted
36937,28031,17630,325,3/13/2018,6/28/2018,89,dry,5209.73,520.973,Accepted
36938,6073,31492,104,9/18/2018,11/24/2018,51,climate_controlled,1276.18,127.618,Accepted
36939,27429,21451,126,11/23/2018,11/26/2018,146,dry,105.98,10.598,Declined
36940,2194,22232,223,4/21/2018,5/16/2018,83,climate_controlled,818.63,81.863,Active
36941,10189,27361,39,11/23/2018,11/24/2018,46,climate_controlled,17.66,1.766,Terminated
36942,19289,31315,253,12/6/2018,12/29/2018,120,climate_controlled,1524.43,152.443,Accepted
36943,38168,16042,224,2/26/2018,4/23/2018,92,frozen,1707.36,170.736,Pending
36944,17646,21451,126,10/12/2018,11/10/2018,74,dry,519.27,51.927,Accepted
36945,5386,31764,37,12/13/2018,12/22/2018,123,dry,727.89,72.789,Active
36946,12584,34906,304,8/17/2018,9/20/2018,107,dry,1530.95,153.095,Declined
36947,7057,38424,78,11/12/2018,11/30/2018,101,climate_controlled,755.49,75.549,Accepted
36948,15876,574,38,7/19/2018,8/22/2018,106,frozen,1232.27,123.227,Terminated
36949,22177,17630,325,11/17/2018,12/24/2018,51,dry,1032.32,103.232,Terminated
36950,20590,7883,115,9/26/2018,12/20/2018,110,dry,3098.56,309.856,Active
36951,1406,1178,249,6/14/2018,11/26/2018,72,climate_controlled,6124.22,612.422,Pending
36952,1647,34342,92,9/11/2018,9/25/2018,141,climate_controlled,1557.57,155.757,Declined
36953,3930,19021,143,12/13/2018,12/27/2018,143,climate_controlled,1105.76,110.576,Active
36954,25898,31492,104,6/9/2018,12/29/2018,34,climate_controlled,2577.76,257.776,Active
36955,35004,12743,244,1/31/2018,12/12/2018,115,dry,20198.66,2019.866,Terminated
36956,8713,28092,163,5/10/2018,7/17/2018,148,climate_controlled,3864.58,386.458,Declined
36957,2751,931,340,8/1/2018,9/9/2018,113,climate_controlled,2665.93,266.593,Active
36958,488,25456,184,7/4/2018,12/31/2018,114,climate_controlled,12629.08,1262.908,Active
36959,14405,29110,236,12/23/2018,12/26/2018,56,dry,56.56,5.656,Accepted
36960,32679,26240,125,5/21/2018,11/7/2018,100,climate_controlled,6885.7,688.57,Terminated
36961,37948,21705,28,5/16/2018,7/27/2018,89,dry,1955.05,195.505,Declined
36962,18845,13880,64,2/14/2018,11/14/2018,118,climate_controlled,11692.36,1169.236,Terminated
36963,26471,19931,174,2/23/2018,9/10/2018,119,dry,10339.19,1033.919,Terminated
36964,38672,1464,332,4/3/2018,9/12/2018,80,climate_controlled,6612.8,661.28,Declined
36965,15119,19729,372,10/22/2018,12/26/2018,114,climate_controlled,4131.73,413.173,Terminated
36966,20238,30108,284,3/25/2018,6/11/2018,108,climate_controlled,6425.32,642.532,Pending
36967,35462,27113,62,7/17/2018,12/31/2018,69,dry,7576.77,757.677,Active
36968,31489,17148,231,4/5/2018,7/27/2018,80,dry,2853.17,285.317,Accepted
36969,17836,32759,181,5/22/2018,11/30/2018,69,dry,4041.91,404.191,Accepted
36970,6788,32338,144,4/8/2018,11/16/2018,123,climate_controlled,12640.06,1264.006,Declined
36971,21365,1464,332,2/28/2018,8/11/2018,124,climate_controlled,10376.37,1037.637,Active
36972,23655,12667,366,11/12/2018,12/2/2018,52,climate_controlled,344.65,34.465,Accepted
36973,10334,28092,163,8/6/2018,9/18/2018,134,climate_controlled,2212.61,221.261,Declined
36974,30680,28280,261,4/30/2018,5/13/2018,27,dry,120.01,12.001,Active
36975,32628,13751,208,5/5/2018,6/12/2018,112,climate_controlled,2014.9,201.49,Pending
36976,24014,15022,79,8/10/2018,10/18/2018,115,dry,5217.53,521.753,Pending
36977,11429,1464,332,11/13/2018,12/4/2018,131,climate_controlled,1403.69,140.369,Pending
36978,13845,15365,160,4/17/2018,9/28/2018,38,cooler,2196.4,219.64,Active
36979,5856,1178,249,4/10/2018,11/4/2018,120,climate_controlled,12867.05,1286.705,Terminated
36980,26827,27779,142,3/18/2018,12/17/2018,173,climate_controlled,14212.81,1421.281,Pending
